index,lat,lon,value,timestamp,name,shortname,units
104473,52.447430,-7.337415,7.804834,01-11-2016 17:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,7.954736,01-11-2016 17:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,8.188623,01-11-2016 17:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,8.043115,01-11-2016 17:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,8.087061,01-11-2016 17:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,8.316553,01-11-2016 17:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,8.475244,01-11-2016 17:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,8.408838,01-11-2016 17:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,8.549951,01-11-2016 17:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,8.638330,01-11-2016 17:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,8.633936,01-11-2016 17:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,6.153711,01-11-2016 18:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,6.276758,01-11-2016 18:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,6.580469,01-11-2016 18:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,6.254785,01-11-2016 18:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,6.232813,01-11-2016 18:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,6.527246,01-11-2016 18:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,6.641992,01-11-2016 18:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,6.434961,01-11-2016 18:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,6.466211,01-11-2016 18:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,6.655176,01-11-2016 18:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,6.602441,01-11-2016 18:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,4.810693,01-11-2016 19:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,4.806299,01-11-2016 19:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,5.131738,01-11-2016 19:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,4.973291,01-11-2016 19:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,4.801660,01-11-2016 19:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,5.056787,01-11-2016 19:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,5.109766,01-11-2016 19:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,5.008447,01-11-2016 19:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,4.951318,01-11-2016 19:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,5.109766,01-11-2016 19:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,5.114160,01-11-2016 19:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,3.840479,01-11-2016 20:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,3.708643,01-11-2016 20:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,3.871240,01-11-2016 20:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,4.042627,01-11-2016 20:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,3.752588,01-11-2016 20:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,3.911279,01-11-2016 20:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,3.655908,01-11-2016 20:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,3.985498,01-11-2016 20:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,3.717432,01-11-2016 20:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,3.770166,01-11-2016 20:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,4.012354,01-11-2016 20:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,2.607813,01-11-2016 21:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,2.397119,01-11-2016 21:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,2.765771,01-11-2016 21:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,2.805322,01-11-2016 21:00:00,Temperature,t,Celsius
